fips,state,mcr_benes,mcr_avg_age,dual_pct,imaging_p1k,em_p1k,tests_p1k,uninsured,mammography,flu_vax,prevent_hosp,chr_diabetes,pcp_ratio,median_income,pct_rural,long_commute,broadband,state_abb,medicaid_expansion
30077,Montana,1693,72,0.1453,3108.7662,5332.7922,1965.0974,0.1090909091,0.4,0.32,2376,0.099,4.305396e-4,49387,0.5421943931,0.222,0.7366034625,MT,yes
30079,Montana,399,73,0.1228,2447.3684,4608.1871,1239.7661,0.1040540541,0.39,0.36,1808,0.115,0,46663,1,0.247,0.749034749,MT,yes
30081,Montana,14626,72,0.1154,2880.9549,6160.9256,2407.8107,0.1423964591,0.41,0.38,2800,0.081,5.79079e-4,57209,0.8462647966,0.34,0.80598133,MT,yes
30083,Montana,2120,73,0.1353,1390.8356,5685.1752,1299.1914,0.1010970101,0.47,0.5,808,0.086,4.581692e-4,69095,0.4420274985,0.157,0.7810363837,MT,yes
30085,Montana,1787,72,0.2152,2394.3754,6844.9967,1739.0451,0.2037779654,0.36,0.33,4078,0.189,2.712723e-4,38409,0.3973141487,0.232,0.6466666667,MT,yes
30087,Montana,1823,72,0.155,2816.6915,6766.766,2254.8435,0.1298563065,0.34,0.27,4878,0.137,6.620324e-4,58139,1,0.143,0.5802274163,MT,yes
30089,Montana,4737,72,0.1508,2397.1096,4669.4942,1819.0386,0.1589353612,0.34,0.22,3580,0.127,7.598784e-4,45193,1,0.236,0.7134630659,MT,yes
30091,Montana,1039,74,0.0887,1544.3322,4264.8709,1304.1526,0.1107318923,0.38,0.5,2591,0.093,5.841121e-4,51111,1,0.206,0.8334350214,MT,yes
30093,Montana,8574,72,0.1795,3195.7278,7107.7993,2521.9407,0.0940322873,0.43,0.45,3164,0.103,7.144286e-4,49249,0.1144152047,0.103,0.763368984,MT,yes
30095,Montana,2701,72,0.0905,2250.58,5910.0928,1769.7216,0.0763606824,0.45,0.36,3052,0.118,2.097755e-4,68186,1,0.355,0.8112204201,MT,yes
30097,Montana,1074,74,0.0719,2029.9401,5529.3413,1617.9641,0.1075785582,0.43,0.21,4098,0.101,5.390836e-4,55259,1,0.245,0.7522349936,MT,yes
30099,Montana,1706,72,0.132,3078.8177,8511.33,2277.8325,0.1265930331,0.43,0.41,2185,0.086,1.62285e-4,54458,1,0.278,0.7532467532,MT,yes
30101,Montana,1048,72,0.1814,2563.9535,6774.4186,2050,0.1190686708,0.31,0.31,3870,0.074,6.181743e-4,49448,0.4295642374,0.129,0.7739689341,MT,yes
30103,Montana,232,74,0.1013,2493.6709,6569.6203,1360.7595,0.1046025105,0.51,0.49,1374,0.145,0,51754,1,0.337,0.6666666667,MT,yes
30105,Montana,1889,73,0.1698,1618.7311,4012.0846,959.5166,0.0985691574,0.47,0.28,2137,0.134,8.067769e-4,51869,0.5520423395,0.11,0.793266391,MT,yes
30107,Montana,612,74,0.1404,2462.4697,5171.9128,1254.2373,0.1831325301,0.26,0.2,1860,0.086,NA,42059,1,0.084,0.7159090909,MT,yes
30109,Montana,261,74,0.1033,2599.1736,6723.1405,2495.8678,0.157622739,0.2,0.38,4081,0.118,0,51145,1,0.209,0.6385542169,MT,yes
30111,Montana,34880,72,0.147,3356.1149,10115.4081,2205.597,0.0808671425,0.5,0.55,3336,0.087,9.804105e-4,61435,0.1668829238,0.131,0.8428861942,MT,yes
31001,Nebraska,7165,73,0.132,4348.4909,11920.3219,5850.7042,0.0901509296,0.52,0.61,3911,0.124,8.885786e-4,55182,0.2248437699,0.148,0.7867369415,NE,yes
31003,Nebraska,1645,74,0.0933,3738.7247,7421.4619,3188.1804,0.1071204844,0.48,0.33,3689,0.113,3.156566e-4,50771,1,0.189,0.7605011054,NE,yes
31005,Nebraska,105,76,0.1458,2947.9167,5270.8333,2322.9167,0.1298342541,0.44,0.39,NA,0.07,0,46417,1,0.362,0.7411167513,NE,yes
31007,Nebraska,112,73,NA,4141.3043,8804.3478,1847.8261,0.0936936937,0.24,0.33,NA,0.126,0,54706,1,0.5,0.777385159,NE,yes
31009,Nebraska,129,74,NA,2924.5283,7094.3396,3669.8113,0.1301939058,0.31,0.38,2454,0.076,0,45411,1,0.41,0.8638497653,NE,yes
31011,Nebraska,1404,75,0.0728,3832.8417,6085.5457,2843.6578,0.0908413999,0.56,0.32,5304,0.107,0.001527009,58204,1,0.192,0.7948939853,NE,yes
31013,Nebraska,2568,72,0.1426,3609.0868,6472.3347,2169.5906,0.0905197361,0.32,0.4,2272,0.124,4.641664e-4,61522,0.2495578352,0.062,0.8144634198,NE,yes
31015,Nebraska,646,73,0.1066,3518.3824,7636.0294,2613.9706,0.1224035608,0.41,0.33,5625,0.108,0.0015345269,46548,1,0.264,0.7256637168,NE,yes
31017,Nebraska,857,74,0.1279,3180.3069,5638.1074,1804.3478,0.1143775838,0.34,0.13,1449,0.107,0.0010090817,48843,1,0.106,0.7873107426,NE,yes
31019,Nebraska,9124,73,0.0933,4027.5346,10962.4383,5759.9873,0.0926121957,0.48,0.63,3844,0.097,9.069838e-4,64759,0.3226107327,0.142,0.840100724,NE,yes
31021,Nebraska,1971,75,0.087,3322.2714,6577.4336,2593.6578,0.1174180328,0.53,0.2,2368,0.108,4.623921e-4,54554,1,0.33,0.7244397759,NE,yes
31023,Nebraska,1971,74,0.0917,2898.5304,7950.3149,3482.1554,0.0773015873,0.43,0.5,2838,0.109,9.928022e-4,63310,0.6570577725,0.354,0.7897710378,NE,yes
31025,Nebraska,5800,73,0.0641,4053.2432,10776.2162,4530.8108,0.0668308779,0.44,0.54,3545,0.121,3.058221e-4,72915,0.7295669744,0.473,0.8428355958,NE,yes
31027,Nebraska,2086,73,0.0914,3600,8043.1655,3731.6547,0.096387371,0.43,0.43,2761,0.082,1.183992e-4,60400,1,0.211,0.8103251569,NE,yes
31029,Nebraska,963,75,0.0945,3879.1866,6135.1675,1856.4593,0.1424465027,0.4,0.16,4817,0.08,2.514458e-4,57656,1,0.128,0.8260869565,NE,yes
31031,Nebraska,1440,74,0.1297,3637.0656,5618.5328,2488.0309,0.1499552372,0.46,0.12,3892,0.08,5.207429e-4,50677,0.5251181516,0.152,0.7922743398,NE,yes
31033,Nebraska,2403,73,0.1346,3454.5455,7284.5403,2242.9379,0.0642570281,0.3,0.4,3344,0.102,5.370569e-4,56229,0.3625725145,0.123,0.788850967,NE,yes
31035,Nebraska,1593,74,0.0919,3641.4634,9913.0081,4101.626,0.1025168815,0.51,0.44,3125,0.102,3.218539e-4,63829,1,0.32,0.7778653013,NE,yes
31037,Nebraska,1677,74,0.0808,3044.289,7411.8104,2710.1787,0.1642470206,0.47,0.42,1729,0.077,NA,62472,0.4051355207,0.257,0.7686947199,NE,yes
31039,Nebraska,2170,76,0.086,3029.8246,5583.0409,1838.5965,0.1142774483,0.54,0.27,3042,0.091,4.474273e-4,59505,0.6520407047,0.17,0.6761470351,NE,yes
31041,Nebraska,2768,74,0.0916,3604.3498,9000.9255,4543.267,0.1085569864,0.47,0.46,4831,0.105,7.380074e-4,51004,0.6766614864,0.172,0.7492801316,NE,yes
31043,Nebraska,3408,72,0.1507,3955.3009,10683.0946,5846.4183,0.1500914832,0.48,0.45,5084,0.112,9.95867e-5,61010,0.2108921261,0.082,0.7672879525,NE,yes
31045,Nebraska,1831,74,0.1301,2733.6512,6191.4169,1282.6975,0.1049992164,0.36,0.41,2329,0.073,8.031207e-4,46377,0.3993683293,0.145,0.8292198582,NE,yes
31047,Nebraska,4540,73,0.1477,3575.5664,7189.5612,2833.9547,0.1456823359,0.43,0.36,4154,0.123,5.061369e-4,56839,0.2665460824,0.152,0.7899609593,NE,yes
31049,Nebraska,568,74,0.0913,3419.8783,6513.1846,1985.8012,0.1166306695,0.35,0.32,3846,0.095,0,48793,1,0.28,0.7240963855,NE,yes
31051,Nebraska,1365,74,0.0863,4040.6905,9543.7731,4168.9273,0.1014912085,0.44,0.43,4264,0.096,3.50324e-4,57324,1,0.373,0.7351190476,NE,yes
31053,Nebraska,8448,74,0.0833,4093.1328,11406.4142,4422.3591,0.101582102,0.51,0.64,3570,0.112,6.523335e-4,60853,0.2512877817,0.237,0.7882183343,NE,yes
31055,Nebraska,95789,72,0.1303,4041.8312,11681.2218,4611.9951,0.1044415032,0.52,0.62,3225,0.096,0.0011113463,67264,0.0217052465,0.174,0.853852821,NE,yes
31057,Nebraska,509,74,0.1121,3756.871,5145.8774,1754.7569,0.1919575114,0.36,0.11,3878,0.073,5.649718e-4,45446,1,0.18,0.7098623853,NE,yes
31059,Nebraska,1551,75,0.0687,3327.3322,6797.8723,2778.2324,0.0788651118,0.52,0.36,3533,0.136,7.237199e-4,60440,1,0.208,0.7597609562,NE,yes
31061,Nebraska,850,75,0.0846,4106.1538,7956.9231,2778.4615,0.091503268,0.38,0.22,3386,0.109,6.615944e-4,49659,1,0.313,0.7356572259,NE,yes
31063,Nebraska,585,74,0.0877,3601.2526,8674.3215,3995.8246,0.1138079827,0.38,0.44,4373,0.086,3.834356e-4,55712,1,0.31,0.7348017621,NE,yes
31065,Nebraska,1457,74,0.1313,3655.4404,7813.4715,3238.342,0.1143837575,0.45,0.26,4747,0.111,6.362672e-4,50705,1,0.181,0.7523496241,NE,yes
31067,Nebraska,5783,74,0.107,3470.4058,6612.0445,2641.5094,0.0872610709,0.48,0.34,1925,0.12,6.513749e-4,56817,0.443996235,0.273,0.794297806,NE,yes
31069,Nebraska,609,74,0.1384,3783.2423,5386.1566,1894.3534,0.1247216036,0.31,0.2,4714,0.108,0,41158,1,0.253,0.732718894,NE,yes
31071,Nebraska,520,74,0.112,3263.0208,6312.5,3197.9167,0.1097647897,0.38,0.28,3870,0.103,5.032713e-4,52707,1,0.124,0.6312217195,NE,yes
31073,Nebraska,543,74,0.0805,3665.8537,8378.0488,3736.5854,0.0722332671,0.55,0.49,940,0.089,0,64870,1,0.223,0.8227176221,NE,yes
31075,Nebraska,169,73,NA,3236.8421,5842.1053,2835.5263,0.0893203883,0.38,0.37,NA,0.073,0,60773,1,0.294,0.75,NE,yes
31077,Nebraska,636,75,0.106,3270,5958,2006,0.139561707,0.47,0.33,3403,0.115,NA,48178,1,0.195,0.7311089303,NE,yes
31079,Nebraska,11344,73,0.1131,4045.1728,10107.4232,4097.7827,0.1213198857,0.51,0.57,3365,0.111,6.16813e-4,57371,0.1462453291,0.129,0.8146432283,NE,yes
31081,Nebraska,2195,74,0.0786,3462.5151,9426.844,2432.89,0.072017295,0.49,0.54,2998,0.108,8.62069e-4,68236,0.510521701,0.25,0.8653380016,NE,yes
31083,Nebraska,965,74,0.0894,3877.3946,7440.613,3168.5824,0.105390185,0.41,0.27,2676,0.131,8.820935e-4,53362,1,0.226,0.7652859961,NE,yes
31085,Nebraska,213,75,0.102,3397.9592,8005.102,4683.6735,0.2006033183,0.48,0.54,NA,0.109,0.0010917030999999999,46399,1,0.254,0.8039702233,NE,yes
31087,Nebraska,814,73,0.1402,3547.6879,7799.1329,3150.289,0.1061776062,0.39,0.33,6320,0.147,NA,49451,1,0.218,0.6926790024,NE,yes
31089,Nebraska,2663,73,0.1274,3861.9092,5678.4059,2472.6599,0.1070026592,0.43,0.12,5608,0.105,8.842602e-4,54474,0.6471490177,0.133,0.748161355,NE,yes
31091,Nebraska,248,75,0.0892,3492.9577,9389.6714,5516.4319,0.0966386555,0.48,0.58,2496,0.092,0.0029325513,50093,1,0.101,0.6446540881,NE,yes
31093,Nebraska,1581,74,0.0762,3710.6164,8062.5,2747.4315,0.0946558864,0.52,0.29,3684,0.121,4.638219e-4,56881,1,0.389,0.7352941176,NE,yes
31095,Nebraska,2074,74,0.1021,3509.7222,5595.1389,1910.4167,0.0862811155,0.39,0.2,2158,0.097,7.04523e-4,56740,0.4816483371,0.206,0.7353119322,NE,yes
31097,Nebraska,1088,74,0.0886,3534.1317,6819.1617,2906.5868,0.0964802011,0.47,0.15,4034,0.083,3.895598e-4,54567,1,0.28,0.736318408,NE,yes
31099,Nebraska,1543,74,0.0837,4153.5807,8834.3399,3824.849,0.0736055204,0.49,0.4,3606,0.096,4.584352e-4,64461,0.5455386038,0.234,0.8105776444,NE,yes
31101,Nebraska,2360,74,0.1195,3658.4211,6283.6842,2504.2105,0.0955894972,0.4,0.44,4010,0.094,7.480364e-4,51478,0.4713193117,0.152,0.8171045853,NE,yes
31103,Nebraska,212,75,NA,3025.7732,4530.9278,1690.7216,0.1498194946,0.43,0.22,1840,0.139,0,46010,1,0.281,0.7763157895,NE,yes
31105,Nebraska,1054,74,0.128,3452.2777,5454.4469,1751.6269,0.115099926,0.29,0.14,3944,0.113,NA,52284,1,0.161,0.7482561826,NE,yes
31107,Nebraska,2422,74,0.1178,3508.2367,8618.0598,4165.3447,0.123923445,0.47,0.41,2399,0.114,4.751158e-4,53676,1,0.229,0.7476296709,NE,yes
31109,Nebraska,55849,73,0.1006,4149.5776,11554.5164,6046.6476,0.0802860187,0.5,0.62,3245,0.082,7.060188e-4,61383,0.0825312624,0.153,0.8770390271,NE,yes
31111,Nebraska,8411,72,0.1728,4046.8545,12550.4587,5746.5596,0.0777448283,0.39,0.52,6099,0.123,4.831604e-4,60924,0.3051973104,0.131,0.8249865374,NE,yes
31113,Nebraska,177,75,NA,3664.3836,7972.6027,3691.7808,0.1088082902,0.57,0.35,9825,0.106,0,53108,1,0.433,0.7406340058,NE,yes
31115,Nebraska,188,73,NA,2921.0526,6223.6842,3296.0526,0.1064301552,0.44,0.3,5048,0.112,0,51559,1,0.333,0.6904761905,NE,yes
31117,Nebraska,98,75,NA,3472.973,8716.2162,5851.3514,0.109919571,0.63,0.52,NA,0.113,0,52033,1,0.551,0.6282722513,NE,yes
31119,Nebraska,7196,73,0.121,4124.2901,11013.9799,4906.291,0.1050020813,0.42,0.51,2725,0.099,6.216094e-4,58275,0.2790457621,0.1,0.7762759592,NE,yes
31121,Nebraska,1939,74,0.095,3795.2481,7677.8477,2717.6799,0.0899286544,0.48,0.35,2799,0.148,2.586318e-4,53411,0.5889101338,0.262,0.7376222947,NE,yes
31123,Nebraska,1235,74,0.1429,3761.9048,6738.0952,1829.5238,0.1386519945,0.35,0.39,3545,0.16,0.00021340160000000001,49982,1,0.322,0.7569089048,NE,yes
31125,Nebraska,893,74,0.1255,3554.3018,6427.3625,2133.9915,0.0899742931,0.47,0.22,6326,0.136,NA,55853,1,0.312,0.7652005175,NE,yes
31127,Nebraska,1648,73,0.1319,3750,10516.1043,4587.4233,0.0697900467,0.4,0.56,3668,0.104,7.185973e-4,55343,0.5206953642,0.173,0.7625125966,NE,yes
31129,Nebraska,1331,75,0.1173,3570.5467,5190.4762,1891.5344,0.0976253298,0.56,0.23,2228,0.089,0.0011918951,48624,1,0.145,0.7225495447,NE,yes
31131,Nebraska,3734,74,0.0856,4031.1514,8153.7855,3065.8517,0.0848067595,0.45,0.34,2085,0.127,5.630278e-4,66293,0.5510800508,0.356,0.8033794163,NE,yes
31133,Nebraska,792,75,0.0607,3369.0096,5178.9137,1861.0224,0.123650108,0.51,0.08,3910,0.082,7.598784e-4,47006,1,0.248,0.7078559738,NE,yes
31135,Nebraska,733,75,0.0697,4191.248,7319.2869,2852.5122,0.1191222571,0.43,0.47,5098,0.092,0.0010242404,63443,1,0.176,0.819218241,NE,yes
31137,Nebraska,2214,74,0.1263,4073.5859,10610.1043,5059.3081,0.081207483,0.47,0.51,3225,0.109,0.0010004446,61420,0.4188071397,0.157,0.7946222791,NE,yes
31139,Nebraska,1591,74,0.0784,3721.2544,8991.2892,3371.9512,0.0828970332,0.41,0.38,2487,0.116,5.600672e-4,67465,1,0.25,0.8117140966,NE,yes
31141,Nebraska,6889,74,0.0906,3578.7722,10053.6243,4699.5192,0.1106948729,0.55,0.59,2615,0.094,7.793064e-4,62804,0.3142662158,0.086,0.7906078628,NE,yes
31143,Nebraska,1378,75,0.0685,3472.4977,9602.3445,3941.3886,0.0957209993,0.53,0.6,3853,0.097,5.683971e-4,66462,1,0.3,0.8479532164,NE,yes
31145,Nebraska,2663,74,0.125,3755.8923,9611.1111,4430.1347,0.0837444499,0.42,0.53,5690,0.104,8.390826e-4,50260,0.3158751696,0.13,0.7895552113,NE,yes
31147,Nebraska,2275,73,0.1567,3932.3601,9327.4939,4682.2384,0.0945626478,0.36,0.39,5111,0.1,5.039688e-4,50207,0.5057993543,0.192,0.7794276458,NE,yes
31149,Nebraska,408,73,0.1095,3571.0059,5582.8402,1931.9527,0.1060606061,0.52,0.04,2192,0.13,7.352941e-4,53905,1,0.136,0.7126805778,NE,yes
31151,Nebraska,2698,74,0.095,3583.5462,7045.9888,3498.2115,0.1328956707,0.48,0.28,2440,0.12,4.878049e-4,59937,0.5107042254,0.305,0.7994958309,NE,yes
31153,Nebraska,28993,73,0.0634,3975.4941,11222.5296,4751.4399,0.0617393867,0.47,0.55,3431,0.093,5.529684e-4,84016,0.0527386049,0.219,0.909070329,NE,yes
31155,Nebraska,4786,74,0.0799,3827.1845,8962.4595,3743.0421,0.0657902391,0.52,0.44,3133,0.12,4.694175e-4,71086,0.6648700674,0.435,0.8134337137,NE,yes
31157,Nebraska,8689,72,0.1818,4196.3387,10740.3577,2933.0632,0.1124060942,0.37,0.43,3823,0.122,8.058018e-4,50263,0.2981877198,0.087,0.7772875373,NE,yes
31159,Nebraska,3650,75,0.0727,3401.6736,7365.9186,2855.078,0.0638506876,0.43,0.2,4026,0.085,5.196905e-4,72291,0.6038208955,0.34,0.8327272727,NE,yes
31161,Nebraska,1440,74,0.1279,3218.2438,5521.7391,1440.7502,0.1574740208,0.29,0.23,4617,0.135,3.853565e-4,46159,1,0.307,0.7329520458,NE,yes
31163,Nebraska,847,74,0.0553,3804.8359,8283.247,3146.8048,0.1234567901,0.41,0.45,3806,0.111,NA,48735,1,0.343,0.7536549708,NE,yes
31165,Nebraska,308,74,0.0906,3026.4151,6747.1698,1683.0189,0.1307966706,0.56,0.3,NA,0.076,8.4246e-4,47983,1,0.321,0.7169117647,NE,yes
31167,Nebraska,1160,72,0.0915,3702.3196,9347.9381,4466.4948,0.0709292763,0.4,0.51,1912,0.086,NA,62045,0.7348670256,0.161,0.8200992556,NE,yes
31169,Nebraska,1483,75,0.0815,3632.4278,6272.4958,2133.2767,0.0955585464,0.45,0.24,4100,0.101,9.922604e-4,52439,1,0.114,0.7673796791,NE,yes
31171,Nebraska,226,74,0.0989,3571.4286,8357.1429,3890.1099,0.1342155009,0.4,0.37,5920,0.094,0,51401,1,0.19,0.8772563177,NE,yes
31173,Nebraska,1130,73,0.2091,3863.1179,9347.275,3198.9861,0.1475669678,0.33,0.18,5226,0.188,5.477201e-4,48891,1,0.18,0.6704963235,NE,yes
31175,Nebraska,1166,74,0.1221,3814.1097,8714.4457,3628.2195,0.1081342802,0.39,0.45,2021,0.111,0.0014319809,47981,1,0.13,0.7367292225,NE,yes
31177,Nebraska,4637,73,0.0719,3707.6642,8559.4891,3094.1606,0.0595972051,0.54,0.46,1799,0.106,4.838632e-4,75197,0.6123356726,0.367,0.8459376909,NE,yes
31179,Nebraska,1614,74,0.0902,3702.9787,8880,3555.7447,0.0713465403,0.5,0.5,1633,0.092,5.317452e-4,57655,0.4208441897,0.164,0.8616504854,NE,yes
31181,Nebraska,927,74,0.1464,3959.0044,8931.1859,3550.5124,0.0980392157,0.47,0.27,3071,0.11,5.660911e-4,49518,1,0.295,0.7465162575,NE,yes
31183,Nebraska,213,73,0.0833,2944.4444,5200,2033.3333,0.1440536013,0.38,0.24,3482,0.114,0,50207,1,0.306,0.7543352601,NE,yes
31185,Nebraska,3370,74,0.0995,3771.2886,9264.1296,3839.4876,0.0724201534,0.47,0.49,4011,0.117,7.98722e-4,59749,0.4414196853,0.196,0.8435289958,NE,yes
32001,Nevada,6147,72,0.1324,2855.5556,9055.792,2183.6879,0.1387913039,0.33,0.36,3667,0.118,5.319149e-4,56335,0.347147968,0.198,0.8519114688,NV,yes
32003,Nevada,398838,72,0.1759,4472.8664,17699.8475,7162.6084,0.1304159173,0.31,0.36,4739,0.109,5.690864e-4,62131,0.0130607312,0.344,0.8281392784,NV,yes
32005,Nevada,17463,74,0.0536,3550.7768,9642.6819,2907.6043,0.120733998,0.46,0.48,2639,0.084,5.777127e-4,76296,0.3155307786,0.344,0.8917602816,NV,yes
32007,Nevada,7502,72,0.1562,2827.6314,8515.9601,3314.7815,0.1168455822,0.29,0.35,3194,0.091,3.812429e-4,83287,0.3785079274,0.165,0.8435095489,NV,yes
32009,Nevada,274,73,0.1092,2165.9389,9628.821,2414.8472,0.1403846154,0.23,0.21,3260,0.072,0.0012106538,50675,1,0.177,0.5356415479,NV,yes
32011,Nevada,379,71,0.1693,2492.163,6539.185,1733.5423,0.0725758477,0.21,0.21,4884,0.078,NA,71541,1,0.422,0.8165374677,NV,yes
32013,Nevada,3181,71,0.1722,2288.0176,5609.7472,1477.4643,0.1570622256,0.21,0.16,4040,0.083,4.765876e-4,73106,0.3787512101,0.151,0.8101538462,NV,yes
32015,Nevada,993,72,0.1427,2806.1831,5470.868,1361.4744,0.1186115843,0.17,0.16,2194,0.14,1.793722e-4,81239,0.3904761905,0.21,0.8580527753,NV,yes
32017,Nevada,1144,73,0.1369,3412.7482,7168.2341,1836.9906,0.1194726723,0.21,0.34,6222,0.111,3.845414e-4,58782,1,0.149,0.760654113,NV,yes
32019,Nevada,15632,72,0.113,3222.9958,9548.1345,2520.2872,0.1308601806,0.35,0.38,3464,0.115,1.612672e-4,59406,0.3693728357,0.467,0.8479871632,NV,yes
32021,Nevada,1432,72,0.2119,2800.4946,6410.5523,1218.4666,0.1204281891,0.19,0.22,5138,0.178,6.64599e-4,43771,0.3191533948,0.21,0.6801757813,NV,yes
32023,Nevada,18264,72,0.1304,4434.4965,14438.0165,5794.4597,0.1320347735,0.28,0.31,4161,0.154,3.307899e-4,48490,0.3527055932,0.224,0.7278394803,NV,yes
32027,Nevada,1117,71,0.2062,2275.641,6311.9658,1561.9658,0.1437483754,0.22,0.24,4436,0.08,1.50015e-4,58562,1,0.146,0.749486653,NV,yes
32029,Nevada,1334,72,0.0792,3101.5831,9889.1821,2696.5699,0.0934444042,0.33,0.41,3852,0.107,NA,88003,0.9264339152,0.546,0.7424708052,NV,yes
32031,Nevada,98128,72,0.1291,3403.3669,11222.1399,3418.4314,0.1252504517,0.41,0.47,3275,0.079,7.579417e-4,71733,0.0426689637,0.228,0.855077396,NV,yes
32033,Nevada,2016,73,0.1287,2527.0821,4739.6622,1479.3244,0.1113664216,0.25,0.33,2443,0.155,7.387863e-4,60086,0.5333000997,0.154,0.7656427759,NV,yes
32510,Nevada,15189,74,0.1307,3638.5805,12134.1704,3647.1931,0.135058575,0.41,0.47,4009,0.113,7.398852e-4,58126,0.0483952672,0.256,0.8235552626,NV,yes
33001,New Hampshire,19605,72,0.1389,3459.4328,10634.9363,2678.5861,0.0833404057,0.49,0.52,3226,0.104,6.227262e-4,68752,0.662794568,0.39,0.8652003832,NH,yes
33003,New Hampshire,17501,73,0.0998,3238.2709,7873.4883,2634.8743,0.0969714368,0.47,0.49,3262,0.114,9.020275e-4,64495,0.9020243423,0.357,0.8687080537,NH,yes
33005,New Hampshire,20447,72,0.1484,3021.5734,9815.5207,2011.1297,0.0756280393,0.45,0.51,2940,0.096,6.798008e-4,65326,0.6501549593,0.282,0.8380611128,NH,yes
33007,New Hampshire,10780,70,0.2306,2666.2982,5343.7889,1784.5792,0.0882339626,0.42,0.41,3605,0.145,0.0011712938,49156,0.662411133,0.234,0.7818855317,NH,yes
33009,New Hampshire,23793,73,0.1243,2681.2516,7655.7388,2669.6962,0.0759391992,0.46,0.42,3338,0.077,0.0020715925,62468,0.6871563545,0.318,0.8269934057,NH,yes
33011,New Hampshire,87050,72,0.1397,3977.0526,12591.6534,2972.716,0.0734653219,0.51,0.55,4364,0.097,8.645457e-4,82862,0.2119130268,0.397,0.8962231355,NH,yes
33013,New Hampshire,37832,71,0.1675,3470.4894,11964.0425,2407.8816,0.0689780191,0.54,0.55,3714,0.089,0.0010917608,75800,0.5461299464,0.385,0.8650858824,NH,yes
33015,New Hampshire,74046,73,0.0884,3881.081,12942.0358,4576.5002,0.0563992606,0.52,0.54,3843,0.089,7.665537e-4,91416,0.2489812786,0.455,0.9129166839,NH,yes
33017,New Hampshire,28083,71,0.1454,3312.4206,11374.5816,3182.6157,0.0722705201,0.42,0.53,4642,0.107,6.303328e-4,71486,0.3240135452,0.376,0.860765179,NH,yes
33019,New Hampshire,12161,71,0.1653,2829.6487,6957.013,2080.0786,0.0752909579,0.51,0.42,3448,0.1,7.648804e-4,63518,0.6416258973,0.37,0.8159048938,NH,yes
34001,New Jersey,62712,73,0.1352,4377.7301,16836.7748,6733.7684,0.0963844656,0.41,0.5,5384,0.132,8.288469e-4,62678,0.1271357754,0.28,0.8341311968,NJ,yes
34003,New Jersey,182928,75,0.1149,4750.1261,18705.4648,7774.7555,0.0873630853,0.43,0.54,3004,0.087,0.001180751,107971,0.0010153395,0.409,0.8970063792,NJ,yes
34005,New Jersey,96467,73,0.111,4488.9685,16562.5856,6727.0312,0.0536625738,0.42,0.55,5224,0.121,8.487058e-4,88443,0.0666319022,0.43,0.8883172768,NJ,yes
34007,New Jersey,102560,72,0.1749,4558.1547,16811.3559,6547.7449,0.0808925288,0.39,0.54,5694,0.134,0.0010294274,73168,0.0161742174,0.406,0.839403788,NJ,yes
34009,New Jersey,30107,73,0.1123,4413.0713,15579.8147,6373.2535,0.0799699135,0.47,0.53,4116,0.116,6.05013e-4,66565,0.1745437722,0.259,0.8456598043,NJ,yes
34011,New Jersey,30191,72,0.2188,4578.4689,17185.7826,7394.7368,0.1074663797,0.38,0.49,6862,0.127,4.172959e-4,54179,0.2302706217,0.31,0.7803426048,NJ,yes
34013,New Jersey,125277,73,0.1689,4711.1722,19754.4509,7792.9251,0.1161438837,0.4,0.46,5248,0.114,8.464965e-4,64522,1.454139e-4,0.453,0.8049687312,NJ,yes
34015,New Jersey,61027,72,0.1195,4643.3508,16547.1299,7025.4016,0.0519786096,0.4,0.52,5316,0.112,5.421951e-4,87996,0.0834582085,0.487,0.8801521333,NJ,yes
34017,New Jersey,86202,73,0.2694,4485.3196,18287.8499,7104.5832,0.1290310472,0.34,0.4,5687,0.074,5.280589e-4,77738,0,0.534,0.8551225681,NJ,yes
34019,New Jersey,28689,73,0.0959,4146.8089,15363.642,6882.7141,0.0407934282,0.43,0.55,3747,0.074,0.0012187886,117275,0.4956953307,0.541,0.9051828299,NJ,yes
34021,New Jersey,69525,73,0.191,4424.9231,19084.8654,7374.4117,0.0923982613,0.42,0.53,4344,0.103,0.0010005111,79475,0.0348255041,0.319,0.8300701884,NJ,yes
34023,New Jersey,147709,74,0.1377,4846.7832,18946.8845,7668.8076,0.0770873902,0.4,0.53,3937,0.109,9.365e-4,92770,0.0067431574,0.466,0.8644234312,NJ,yes
34025,New Jersey,136573,74,0.0992,4995.5662,19173.1724,7765.9261,0.0669868154,0.44,0.54,4233,0.089,0.0011925569,102579,0.0372949649,0.436,0.8856399929,NJ,yes
34027,New Jersey,99197,75,0.0876,4548.0696,17726.2598,8094.8569,0.0521685616,0.44,0.58,2860,0.079,0.0010379825,116328,0.0676937328,0.445,0.9142035583,NJ,yes
34029,New Jersey,164346,74,0.0847,5192.2539,19930.4115,8073.7611,0.0767830512,0.43,0.54,4147,0.109,4.2882e-4,75627,0.028983622,0.43,0.8231650159,NJ,yes
34031,New Jersey,87818,74,0.1589,4692.4605,18658.7367,7888.327,0.1348092414,0.4,0.48,4032,0.091,5.58304e-4,76039,0.0241009046,0.398,0.8125721609,NJ,yes
34033,New Jersey,15040,72,0.1587,4146.3692,15486.5695,6354.1999,0.0705763035,0.39,0.5,7019,0.156,3.673711e-4,68146,0.4530060681,0.383,0.8042034012,NJ,yes
